text_clean,label
que es ignorante otro mas que escribe y no lee o investiga lo cagan en su cara y no se da cuenta cuantos años de monopolio lleva transbank en el mercado cobrando lo que quiere y protegido por la política que apoya a orrego sabes la comisión de transbank quien lo trajo,0
no creo q sea top 3 creo que en su peak si estos mu de mierda no existiesen lo sería,0
pedazo vaga eres bonita cómo muchos españoles a currar que todavía no os habéis ganado el sueldo lleváis dos años tomándonos el pelo así que a currar y si no como en cualquier empresa sería a la puta calle y sin cobrar,1
subnormal descripción gráfica link,0
cuando vas de princesa y después de las 00 00 eres un poquito guarrilla goya2017 link,0
yo no tendría cara para defender a delincuentes no tendría cara de traicionar al pueblo q le han destruido todo y q está en el suelo por culpa de esos violentistas,0
con o sin pandemia los malls son esenciales y ya están incorporados en la vida de los chilenos tu comparación es bastante absurda,0
por suerte fui ayer soh una mujer muy precavida,0
una voltereta 3 mortales y caen jaajjajaja los weones chistosos,0
lee mongolo lee deja de dar pena,1
claro campeón eres socialista del partido que ultraja las palabras socialista y obrero con un par indocumentado,0
la virцeia del no es mortal se habla de 5 muertes en el mundo n n nhace muchos años que existe en áfrica y allí se hace vida normal n n nes difícil de transmitir n n ny es muy probable que las c0vld las potencien si no te has puesto esa no debes preocuparte,0
mira se me revuelven las tripas cada vez q oigo a la puta loca de mi vecina gritarle a su hijo,1
la afición del lega no sé pero el club entre que son madrileños y unos cracks me molan,0
si no lo quieren entender los antivacunas y anticovid les recomiendo la vacuna de caracol para que se larguen lentamente a la concha de su madre cuarentenarm cuarentenatotal link,0
carvajal odriozola en su defecto ceballos según vosotros son gibraltareños no un once con 2 de ellos es mas que posible,0
que aweonaos votaron por orrego,0
a le ha nacido un club de entendidos tras una faena sobre el caso de la arandina que no gustó a este exigente tendido llovieron almohadillas sobre el ruedo espero que en las próximas elecciones acaben comprando su entrada aunque sea para ver a vox hacer el paseillo link,0
marlaska sobre los inmigrantes que asaltaron la valla en ceuta les quiero fuera ya asi se habla basta ya d demagogia con q hay q ser teresa d calcula si te atacan largo,1
jajaja viejo culiao anda en algo,0
o dos que despres de la 2gm tampoc van voler fer res per fotre fora al dictador,0
en cosas que a nadie le importan amansando los zapatos para que no me destruyan a la primera postura cosas de mujeres link,0
ese payaso diria falta en contra de marcelito diaz que rueda no lo llamaba,0
pollaícas polladas tonterías sinsentidos,0
yo no tengo nada en contra la actividad física de hecho salgo a trotar cuando puedo pero es horrible el desdén de la gente que practica sin mascarilla y peor que te salen con esa wea de que llevan tiempo así estamos pal hoyo manga de weones 1,0
no se que está pasando pero últimamente siento como un acento extraño chamo nnawebona,0
deberían decir en todos los medios que los bolivianos vinieron a colgarse del arco pero nadie dice na link,0
iban a dejar callado al culiao del abogado,0
callate malparida traidor con válidas te el fraude hijo de puta moriste como político,1
alta fiesta sudaka me quede con ganas de la segunda fecha,0
no es una película es la moda estúpida feminazi link,1
son mujeres y no tienen idea lo que significa el feminismo elpaisquequeremos,0
man que tráfico tan maldito,0
joder me está poniendo negra el tío este masticando con la boca abierta,0
fallecidos notificados 5 n n nmortalidad global 0 03 n n npero todos los fallecidos en región africana probablemente personas de mayor vulnerabilidad e infradiagnóstico infranotificación en esta región podría ser más elevada link,0
por amor de una mujer qué hermosa canción para dedicar a tú enamorado a galayosoy qué te pareció la presentación de julio iglesia link,0
indio,0
puta que le cuesta entender a la gente hueon oooh cuando se trata com cabezas de piedra no hay caso pero al margen de lo anterior no te suena raro que tu payaso candidato jajadue esté exigiendo este tipo de cosas de verdad no encuentras extraño eso,0
vox caso arandina bulo angel lopez link vía,0
mucha gente de de zona extremas del pais es más hincha que todos los weones que critican a la u cada día son más zorras se pueden ir a macul allá los quieren,0
y aplica pa weones de 22 que buscan a niñas de 14 link,0
estoy emocionado como puede haber tanta hermandad entre arabes y judios a parte la barbarie solo el odio puede unirles link,0
ostias ignatius la de denuncias que te van a caer si un sudaca entra a unos de tus shows xd,0
la encerrona con dos delincuentes fallecidos que fue repelida por detective asesinada en la pintana link,0
vídeo feministes valencianes interpreten un violador en el teu camí link,0
low countries jajajajajaja percival eres subnormal,0
ni tan lejos ni hace tanto los andenes del metro se convirtieron en refugio de guerra en nuestro país hoy vemos imágenes similares en ucrania pero también en mali siria yemen donde la violencia continua generando graves crisis de desplazamiento link link,0
renuncia enano solo eres un pediatra queriendo ser experto infectólogo aprende de historia mejor sabes cuánto duro la peste negra enano inútil,0
nos sentimos muy emocionadxs de haber podido escucharnos conversar del país que tenemos en la retina y las ideas que tenemos para que mejore desde colectiva vamos a trabajar y a construir por la población migrante colombiarenace link link,0
buah no veáis cómo están las capitales de toda españa manifestaciones por todas partes contra los bombardeos de los fascistas ucranianos,0
acabo de cachar que me tiene bloqueado vaya a saber uno por qué,0
más venezolano que ser repartidor de rappi y pedidosya,1
ladrones hijos de puta hasta cuando roban y compañía ever equino por qué eso es un equino ladrón ctm conmebol manga de ladrones hijos de puta,0
longoriabravoeh de que vas pablo de negrata anda por ahí blanco naranja lechoso,1
no volverá a responder a la palabra gabacha así que ahí se queda con uno tuvo suficiente,0
rata güera piloteando terreneando,1
hoy los del servicio dijeron feminazi y tuve que amenazarlos con no firmarles sus cartas de termino porque solo así les duele a esos hdsptm,0
de verdad voy a bloquear a esta nena porque cada vez que abre la boca es una su normalidad superior a la anterior y como su opinión no es relevante a fregar,1
sois como los del chiste del que va circulando contradirección pero sin puta gracia,0
que pedazo de hijo de puta vendido al poder la gente te juzga y si te encuentran por ahi te van a repudiar como mereces,0
marujas de la universidad tenía que decir llamarme marimacho con el argumento de es que a veces link,0
la mayoría son ignorantes respecto a lo que se refiere al trabajo para lo que fueron electos los agitadores entrenados se los comerán con todo y zapatos,0
madre mía esta gente es subnormal me estoy poniendo de mala hostia,1
regalar y regalar dinero comprando adeptos al estilo venezolano y cubano,0
españa crea su primer campo de refugiados en la bahía de algeciras link vía gran noticia para el contribuyente español españoles a pagar a pagar las pensiones pensad en las pensiones esto la sanidad como es gratis podemos dejar de pagarla no,1
argelinos digo angelitos,1
me da risa que vengai a llorar acá que no has visto a tus abuelos por la pandemia cuando te fuiste un mes de viaje a otro continente en plena alza de contagios y cómo no nos vamos a dar cuenta si subías monumentos culiaos todos los días la peeeerrrso,0
no es a huevo venir con tus tops y enseñando en el gym pinche puta vine a entrenar no a saber de qué manera te la puedo meter,1
no callate puta,1
callate puta ahora escucho música en italiano,1
hay una españa negra rancia casposa inculta que se vanagloria de serlo que desprecia todo lo que tenga que ver con la cultura,0
entrar a jugar al csgo hablar y que a partir de ahí solo escuche cállate perra guarra etc así da gusto jugar,0
falta chu en el mirex y el instituto de las migraciones,0
callate pedazo de puta yo se que me extrañas no te hagas la dura,1
un privilegio de panel esta tarde en nuestro ciclo de encuentros virtuales estamos con destacadas mujeres que trabajan por la conservación de humedales y bosques desde mexico colombia y chile gracias a todas por su participación link,0
y como coño hay pavas que se enfadan por putas polladas y despues cantan letras como que en tu cara eche la lechr link,1
cari no entiendes q así sólo dejas aún más claro el profundo y fascista odio que tenéis dentro stopfascismo stopnacionalismo,0
aunque en españa tampoco podemos quejarnos de dictador rajoy españa y andalucía también susanadiaz ojalatejubilesya,0
eso que has dicho es facha unfollow,0
creo que te lo he explicado antes la zorra es más cuestión de actitud que de enseñar nada y tampoco a cualquiera,1
menos mal que no soy el único subnormal al que le ha pasado esto link,0
safate perro hijuelagranputa q putas hablas mierda perro basura bastardo son los pocos adjetivos q te mereces escoria,0
son hipócritas piden igualdad no les gusta ni aprueban el neoliberalismo el consumismo etc pero tiene una millonada en patrimonio sueldos gigantescos y predican que todos deben ser iguales aún cuando ellos se mantienen en la cima ha sido y siempre será así con la izq,1
y veo que tu eres muy celosa y puta,1
milagro biobio titula delincuente y no joven la pobre pareja seguro era conocida dem periodista sino no me lo explico delincuenciadesatada recuperemoschile,0
te creo la vez pasada las calles también estaban llenas y el colegio donde voto el pedro de valdivia vacío nunca había ido tan tarde así que veamos qué tal anda hoy,0
iphone viene del latín io phonus que significa soy puro pollo gil,0
